SubjectID,researchdate,BrandID,CategoryDelivery,daily_ots,score,threshold,reason,Brand
3035438502080357056,2025-09-01,205874,Средства для волос,53263.826,53263.826,43335.91542000004,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",garnier
6341074104264853248,2025-09-01,206402,Смартфоны,7220.196,7220.196,7194.32535,Exceeds 99.0th percentile for this day (n=6),google pixel
1234106687033542272,2025-09-01,206519,Универсальные чистящие средства,6099.246,6099.246,6085.54984,Exceeds 99.0th percentile for this day (n=5),grass
8935149430517089345,2025-09-01,207447,Смартфоны,28042.21,28042.21,26116.043340000004,Exceeds 99.0th percentile for this day (n=30),honor
369305952269615221,2025-09-01,207543,Смартфоны,18674.561,18674.561,18143.403979999995,Exceeds 99.0th percentile for this day (n=7),huawei
1585271561336939603,2025-09-01,207558,Подгузники,53263.826,53263.826,33255.514,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",huggies
1738401389149753088,2025-09-01,207902,Крупная техника,4997.496,4997.496,4951.52828,Exceeds 99.0th percentile for this day (n=5),indesit
1585271561336694823,2025-09-01,207943,Смартфоны,22754.358,22754.358,21855.849239999992,Exceeds 99.0th percentile for this day (n=13),infinix
1585271561337020061,2025-09-01,208375,Аудиотехника,24590.182,24590.182,23637.001150000004,Exceeds 99.0th percentile for this day (n=6),jbl (аудиотехника)
7286835908884541698,2025-09-01,208810,Обувь,7230.170999999999,7230.170999999999,7097.016279999999,Exceeds 99.0th percentile for this day (n=5),kari
2531033574337167435,2025-09-01,209227,Малая техника,16594.272,16594.272,16004.857600000003,Exceeds 99.0th percentile for this day (n=11),kitfort
3035695363773500224,2025-09-01,210322,Крупная техника,15993.054,15993.054,15356.338129999998,Exceeds 99.0th percentile for this day (n=8),lg
1729388589032331985,2025-09-01,211325,Обувь,25449.709,25449.709,20509.74093999999,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",marko
9007204939872883156,2025-09-01,213474,Обувь,28622.102,28622.102,28197.06224,Exceeds 99.0th percentile for this day (n=19),nike
9019386599898176,2025-09-01,213474,Одежда,6521.423,6521.423,6400.029319999999,Exceeds 99.0th percentile for this day (n=7),nike
2458979060291586944,2025-09-01,213619,Смартфоны,10904.887,10904.887,10812.95021,Exceeds 99.0th percentile for this day (n=12),nokia
864698737912134848,2025-09-01,214142,Смартфоны,14767.942,14767.942,14453.0095,Exceeds 99.0th percentile for this day (n=6),oneplus
1585271561336783281,2025-09-01,214199,Смартфоны,7595.13,7595.13,7520.7092,Exceeds 99.0th percentile for this day (n=6),oppo (электроника)
1585271561336939603,2025-09-01,214544,Подгузники,159791.478,159791.478,145906.89270000003,Exceeds 99.0th percentile for this day (n=10),pampers
4692759896965140290,2025-09-01,214973,Малая техника,53709.670000000006,53709.670000000006,51743.057120000005,Exceeds 99.0th percentile for this day (n=5),philips
1585271561336768127,2025-09-01,215234,Смартфоны,40216.698000000004,40216.698000000004,37907.28454999998,Exceeds 99.0th percentile for this day (n=18),poco
2882310110228255577,2025-09-01,216114,Смартфоны,23213.29,23213.29,22078.607750000003,Exceeds 99.0th percentile for this day (n=26),realme
1585271561337032322,2025-09-01,216181,Смартфоны,30068.265,30068.265,28960.839779999988,Exceeds 99.0th percentile for this day (n=35),redmi
5269224077618129344,2025-09-01,216182,Малая техника,12407.608,12407.608,12094.995850000001,Exceeds 99.0th percentile for this day (n=6),redmond (бытовая техника)
2676366571384260096,2025-09-01,217082,Крупная техника,4628.946,4628.946,4576.69348,Exceeds 99.0th percentile for this day (n=5),samsung
1666417358041848384,2025-09-01,217082,Смартфоны,7917.433,7917.433,7900.28308,Exceeds 99.0th percentile for this day (n=9),samsung
4899922101829706304,2025-09-01,219103,Товары для стирки,24439.49,24439.49,24217.25851999998,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",synergetic
5332267584642577373,2025-09-01,219362,Смартфоны,7505.941,7505.941,7368.558050000001,Exceeds 99.0th percentile for this day (n=6),tecno
8872104940726666496,2025-09-01,219383,Малая техника,38047.544,38047.544,26066.381469999793,"Exceeds 99.0th percentile for brand (few daily obs, n=4)",tefal
6629304165209877951,2025-09-01,221229,Смартфоны,5734.086,5734.086,5705.19836,Exceeds 99.0th percentile for this day (n=5),vivo (электроника)
1369100607782063232,2025-09-01,221622,Корм для кошек,10714.506,10714.506,10617.3696,Exceeds 99.0th percentile for this day (n=6),whiskas
7719181224280449171,2025-09-01,221942,Смарт-часы и браслеты,16533.48,16533.48,16248.699700000001,Exceeds 99.0th percentile for this day (n=6),xiaomi
1585271561337039693,2025-09-01,221942,Смартфоны,19667.857,19667.857,19319.39245,Exceeds 99.0th percentile for this day (n=16),xiaomi
369306588173643414,2025-09-01,238974,Смартфоны,14732.916,14732.916,14448.67358,Exceeds 99.0th percentile for this day (n=12),tecno spark
2170748789204100864,2025-09-01,240946,Детские одежда и обувь,21747.15,21747.15,19892.52943999999,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",человек паук
5116096277414531212,2025-09-01,241813,Средства для волос,26364.674,26364.674,18992.33606000004,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",эсвицин
5548440531134326352,2025-09-01,242139,Аудиотехника,26008.446,26008.446,24090.311759999982,Exceeds 99.0th percentile for this day (n=13),яндекс
1585271561337039693,2025-09-01,281079,Смартфоны,39335.714,39335.714,38837.78332,Exceeds 99.0th percentile for this day (n=47),samsung galaxy
5629513342402052800,2025-09-01,307306,Смартфоны,15602.566,15602.566,15433.55052,Exceeds 99.0th percentile for this day (n=5),tecno camon
1585271561337003723,2025-09-01,311362,Смартфоны,53263.826,53263.826,51545.65950000001,Exceeds 99.0th percentile for this day (n=6),tecno pova
153131677170000386,2025-09-01,369276,Смартфоны,21675.748,21675.748,21052.98664,Exceeds 99.0th percentile for this day (n=5),iqoo
3098483602160404120,2025-09-02,197627,Обувь,17646.852,17646.852,17122.754789999995,Exceeds 99.0th percentile for this day (n=8),adidas
8511817191720792833,2025-09-02,198484,Смартфоны,104220.396,104220.396,59874.44843999998,Exceeds 99.0th percentile for this day (n=58),apple iphone
801651201304651908,2025-09-02,203835,Обувь,12331.797,12331.797,12011.623000000001,Exceeds 99.0th percentile for this day (n=6),ecco
3747000630363940446,2025-09-02,206402,Смартфоны,21220.818,21220.818,20645.532079999997,Exceeds 99.0th percentile for this day (n=5),google pixel
1585271561337005483,2025-09-02,206804,Крупная техника,7097.151,7097.151,6985.93524,Exceeds 99.0th percentile for this day (n=5),haier
3035438502080357056,2025-09-02,207155,Средства для волос,26500.072,26500.072,23785.185279999976,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",herbal essences
7854284809238590800,2025-09-02,207447,Смартфоны,23639.495,23639.495,22843.01213,Exceeds 99.0th percentile for this day (n=24),honor
8511816616643963712,2025-09-02,207543,Смартфоны,9760.904,9760.904,9708.21408,Exceeds 99.0th percentile for this day (n=9),huawei
5413337214202460504,2025-09-02,207902,Крупная техника,35398.242,35398.242,33874.653000000006,Exceeds 99.0th percentile for this day (n=6),indesit
5548441990942654369,2025-09-02,207943,Смартфоны,53672.526,53672.526,51498.72968,Exceeds 99.0th percentile for this day (n=9),infinix
6566258848326415630,2025-09-02,207947,Макияж для губ,13320.76,13320.76,13274.0384,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",influence
2171172411806769216,2025-09-02,208810,Обувь,10816.403,10816.403,10404.699819999998,Exceeds 99.0th percentile for this day (n=8),kari
5332267584642577438,2025-09-02,208967,Малая техника,33393.909,33393.909,22945.934650000003,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",kenwood (бытовая техника)
1585271561336867515,2025-09-02,209227,Малая техника,11605.308,11605.308,11230.975799999998,Exceeds 99.0th percentile for this day (n=7),kitfort
8007413447319366784,2025-09-02,209879,Товары для стирки,32449.209000000003,32449.209000000003,30196.004829999976,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",lamm
1585271561336983258,2025-09-02,210322,Крупная техника,15624.388,15624.388,15184.828719999998,Exceeds 99.0th percentile for this day (n=7),lg
2233792554604319486,2025-09-02,210685,Макияж для глаз,33962.733,33962.733,33805.66455,"Exceeds 99.0th percentile for brand (few daily obs, n=4)",loreal
4621551721074391360,2025-09-02,213474,Обувь,8849.92,8849.92,8847.80048,Exceeds 99.0th percentile for this day (n=9),nike
5197164802577444492,2025-09-02,213474,Одежда,7641.108,7641.108,7505.849699999999,Exceeds 99.0th percentile for this day (n=7),nike
6629304165209879087,2025-09-02,213619,Смартфоны,18250.08,18250.08,17661.80436,Exceeds 99.0th percentile for this day (n=7),nokia
864698737912134848,2025-09-02,214142,Смартфоны,10075.53,10075.53,9890.560720000001,Exceeds 99.0th percentile for this day (n=5),oneplus
1585271561336830177,2025-09-02,214199,Смартфоны,6431.81,6431.81,6402.6132800000005,Exceeds 99.0th percentile for this day (n=10),oppo (электроника)
1585271561336939603,2025-09-02,214544,Подгузники,26500.072,26500.072,25515.598959999992,Exceeds 99.0th percentile for this day (n=7),pampers
6927906236549392704,2025-09-02,215234,Смартфоны,32292.356,32292.356,29986.315399999996,Exceeds 99.0th percentile for this day (n=16),poco
945767876848620097,2025-09-02,215274,Малая техника,13372.278,13372.278,13207.35712,Exceeds 99.0th percentile for this day (n=9),polaris (бытовая техника)
6413133404652387456,2025-09-02,215539,Корм для кошек,33230.044,33230.044,25391.590400000114,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",pro plan
3611898983435468034,2025-09-02,216114,Смартфоны,103363.92,103363.92,85184.32620000007,Exceeds 99.0th percentile for this day (n=21),realme
5197177867537097536,2025-09-02,216181,Смартфоны,56395.84,56395.84,54766.920399999995,Exceeds 99.0th percentile for this day (n=29),redmi
1585271561336614914,2025-09-02,217082,Крупная техника,12137.164,12137.164,11791.1664,Exceeds 99.0th percentile for this day (n=9),samsung
1585271561337041907,2025-09-02,217082,Смартфоны,11003.086,11003.086,10988.15136,Exceeds 99.0th percentile for this day (n=9),samsung
6917536006719961088,2025-09-02,219362,Смартфоны,2819.322,2819.322,2773.51264,Exceeds 99.0th percentile for this day (n=5),tecno
3747000630363940446,2025-09-02,221942,Малая техника,21220.818,21220.818,20059.78744,Exceeds 99.0th percentile for this day (n=9),xiaomi
8935147025123495532,2025-09-02,221942,Смартфоны,21963.084000000003,21963.084000000003,19631.53860000001,Exceeds 99.0th percentile for this day (n=21),xiaomi
1585271561337043133,2025-09-02,222295,Одежда,16217.024,16217.024,15815.170799999998,Exceeds 99.0th percentile for this day (n=8),zarina
369306588173643414,2025-09-02,238974,Смартфоны,40035.976,40035.976,38962.26313000001,Exceeds 99.0th percentile for this day (n=10),tecno spark
4764817325728908033,2025-09-02,242139,Аудиотехника,42452.282,42452.282,40537.323560000004,Exceeds 99.0th percentile for this day (n=19),яндекс
3747000630363940378,2025-09-02,281079,Смартфоны,167677.929,167677.929,114287.84942000013,Exceeds 99.0th percentile for this day (n=48),samsung galaxy
369306588173643414,2025-09-02,307306,Смартфоны,15013.491000000002,15013.491000000002,14804.300480000002,Exceeds 99.0th percentile for this day (n=5),tecno camon
6134401584581749120,2025-09-02,311362,Смартфоны,8945.421,8945.421,8720.10456,Exceeds 99.0th percentile for this day (n=5),tecno pova
2233792554604319486,2025-09-02,333315,Макияж для губ,22641.822,22641.822,21254.640600000006,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",belordesign
9079264347632290093,2025-09-03,197548,Обувь,24461.986,24461.986,23967.40688,Exceeds 99.0th percentile for this day (n=5),asics
9079264347632290093,2025-09-03,197627,Обувь,12230.993,12230.993,12119.47928,Exceeds 99.0th percentile for this day (n=5),adidas
5692557201135915351,2025-09-03,197627,Одежда,20731.758,20731.758,20052.894360000002,Exceeds 99.0th percentile for this day (n=5),adidas
2386920338217059969,2025-09-03,198440,Средства для мытья посуды,26497.158,26497.158,24853.035119999986,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",aos
1522327548243721536,2025-09-03,198484,Смартфоны,78391.08,78391.08,63493.58213999994,Exceeds 99.0th percentile for this day (n=64),apple iphone
874935295345132736,2025-09-03,199833,Крупная техника,14817.738,14817.738,14721.14136,Exceeds 99.0th percentile for this day (n=8),beko
6205971677594288269,2025-09-03,202423,Обувь,3245.889,3245.889,3229.9178,Exceeds 99.0th percentile for this day (n=5),crocs
1585271561337001691,2025-09-03,202845,Аудиотехника,139257.498,139257.498,96500.89962000029,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",defender
5629512294492520448,2025-09-03,202929,Малая техника,8879.472,8879.472,8749.29168,Exceeds 99.0th percentile for this day (n=5),demiand
6052843423965704632,2025-09-03,204459,Средства для волос,9250.375,9250.375,9217.9209,Exceeds 99.0th percentile for this day (n=8),estel
2963380814038314050,2025-09-03,204747,Средства для мытья посуды,26372.836,26372.836,21713.02264000003,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",fairy
5332267584642577225,2025-09-03,204933,Корм для кошек,40139.712,40139.712,36279.61499999994,"Exceeds 99.0th percentile for brand (few daily obs, n=4)",felix (корм)
1729388589032331985,2025-09-03,205297,Корм для кошек,122463.872,122463.872,61495.671540000185,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",florida
6341074104264852447,2025-09-03,206252,Одежда,6758.805,6758.805,6644.33664,Exceeds 99.0th percentile for this day (n=5),gloria jeans
1585271561336820883,2025-09-03,206402,Смартфоны,32547.54,32547.54,31267.581600000005,Exceeds 99.0th percentile for this day (n=6),google pixel
8225073963540604608,2025-09-03,206804,Крупная техника,12837.296,12837.296,12458.33008,Exceeds 99.0th percentile for this day (n=5),haier
1585271561337038149,2025-09-03,207447,Смарт-часы и браслеты,32090.879999999997,32090.879999999997,31420.497519999997,Exceeds 99.0th percentile for this day (n=5),honor
2305848744076623575,2025-09-03,207447,Смартфоны,14393.128,14393.128,14146.9808,Exceeds 99.0th percentile for this day (n=27),honor
7782225973962771564,2025-09-03,207543,Смарт-часы и браслеты,38328.295,38328.295,36992.872650000005,Exceeds 99.0th percentile for this day (n=6),huawei
3747000630363940378,2025-09-03,207543,Смартфоны,21492.376,21492.376,20786.933200000003,Exceeds 99.0th percentile for this day (n=11),huawei
2314997046707036224,2025-09-03,207902,Крупная техника,9366.421,9366.421,9295.29449,Exceeds 99.0th percentile for this day (n=8),indesit
5991025196473750720,2025-09-03,207943,Смартфоны,24914.297,24914.297,23739.889009999995,Exceeds 99.0th percentile for this day (n=8),infinix
3963174911056333763,2025-09-03,208375,Аудиотехника,81345.02,81345.02,77869.61285000002,Exceeds 99.0th percentile for this day (n=6),jbl (аудиотехника)
1585271561337034979,2025-09-03,209895,Средства для маникюра,17072.589,17072.589,16741.549139999996,Exceeds 99.0th percentile for this day (n=7),lancome
4764820333211849217,2025-09-03,210322,Крупная техника,3675.366,3675.366,3659.6023999999998,Exceeds 99.0th percentile for this day (n=5),lg
6782432877799020226,2025-09-03,213360,Обувь,10575.14,10575.14,10542.472319999999,Exceeds 99.0th percentile for this day (n=5),new balance
7998400403885849124,2025-09-03,213474,Обувь,22594.524999999998,22594.524999999998,21688.02495999999,Exceeds 99.0th percentile for this day (n=13),nike
7998400403885849124,2025-09-03,213474,Одежда,13556.715,13556.715,13153.435549999998,Exceeds 99.0th percentile for this day (n=8),nike
6135386747000281408,2025-09-03,213619,Смартфоны,30564.226000000002,30564.226000000002,29313.297400000007,Exceeds 99.0th percentile for this day (n=11),nokia
3747000630363940378,2025-09-03,214199,Смартфоны,10746.188,10746.188,10380.49108,Exceeds 99.0th percentile for this day (n=5),oppo (электроника)
7998400403885849124,2025-09-03,214365,Одежда,9037.81,9037.81,8955.87105,Exceeds 99.0th percentile for this day (n=6),ostin
514356888197939264,2025-09-03,214544,Подгузники,13639.066,13639.066,13290.959920000001,Exceeds 99.0th percentile for this day (n=9),pampers
1585271561336655036,2025-09-03,214853,Корм для кошек,5466.696,5466.696,5458.01084,Exceeds 99.0th percentile for this day (n=5),perfect fit
8079469907788937793,2025-09-03,215234,Смартфоны,15670.06,15670.06,15604.53608,Exceeds 99.0th percentile for this day (n=15),poco
8430745724812681766,2025-09-03,215761,Корм для собак,21266.449,21266.449,17595.809739999975,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",purina one
1945560541685068881,2025-09-03,216114,Смартфоны,30412.415,30412.415,29599.230440000003,Exceeds 99.0th percentile for this day (n=19),realme
3900491956871671808,2025-09-03,216181,Смартфоны,45896.334,45896.334,44664.06750000001,Exceeds 99.0th percentile for this day (n=38),redmi
1585271561336931656,2025-09-03,216182,Малая техника,9595.23,9595.23,9480.8298,Exceeds 99.0th percentile for this day (n=11),redmond (бытовая техника)
1729388589032331985,2025-09-03,216798,Корм для кошек,30615.968,30615.968,22335.856920000013,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",royal canin
1585271561337001691,2025-09-03,217082,Крупная техника,92838.332,92838.332,36001.31199999999,"Exceeds 99.0th percentile for brand (few daily obs, n=4)",samsung
1585271561336694823,2025-09-03,219362,Смартфоны,8528.132,8528.132,8286.895459999998,Exceeds 99.0th percentile for this day (n=7),tecno
1152927875435249095,2025-09-03,220737,Универсальные чистящие средства,23314.198,23314.198,23184.417759999997,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",vanish
6196958805535046227,2025-09-03,221229,Смартфоны,7218.974,7218.974,7174.27976,Exceeds 99.0th percentile for this day (n=5),vivo (электроника)
6494548988816895168,2025-09-03,221622,Корм для кошек,4417.457,4417.457,4402.9868400000005,Exceeds 99.0th percentile for this day (n=5),whiskas
1585271561336659765,2025-09-03,221942,Малая техника,10624.119,10624.119,10461.1266,Exceeds 99.0th percentile for this day (n=5),xiaomi
2305848744076623062,2025-09-03,221942,Смарт-часы и браслеты,5848.892,5848.892,5764.99315,Exceeds 99.0th percentile for this day (n=6),xiaomi
6196958805535046227,2025-09-03,221942,Смартфоны,7218.974,7218.974,7042.335120000001,Exceeds 99.0th percentile for this day (n=12),xiaomi
1585271561337046328,2025-09-03,222481,Одежда,10055.292,10055.292,9841.899479999998,Exceeds 99.0th percentile for this day (n=7),zolla
1152927875435249095,2025-09-03,233379,Средства для умывания и ухода за лицом,11657.099,11657.099,10756.549169999993,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",невская косметика
369306588173643414,2025-09-03,238974,Смартфоны,47585.299999999996,47585.299999999996,45787.05767999999,Exceeds 99.0th percentile for this day (n=8),tecno spark
576468234569919016,2025-09-03,242139,Аудиотехника,18402.472,18402.472,18036.073529999998,Exceeds 99.0th percentile for this day (n=20),яндекс
1585271561337035030,2025-09-03,281079,Смартфоны,146380.656,146380.656,114879.75255999967,Exceeds 99.0th percentile for this day (n=35),samsung galaxy
4548647573216189508,2025-09-03,307306,Смартфоны,37421.51,37421.51,37112.34008,Exceeds 99.0th percentile for this day (n=5),tecno camon
1667876516070682816,2025-09-03,311362,Смартфоны,10905.606,10905.606,10457.928959999996,Exceeds 99.0th percentile for this day (n=13),tecno pova
5917743916947192128,2025-09-03,318539,Малая техника,26491.124,26491.124,25935.329039999997,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",insta360
4611694214010660315,2025-09-03,350736,Крупная техника,10299.591,10299.591,9063.491979999993,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",kickpi
6927906236549392704,2025-09-03,369276,Смартфоны,30908.422,30908.422,29250.16063999999,Exceeds 99.0th percentile for this day (n=8),iqoo
1522228125953156623,2025-09-04,197627,Обувь,36230.21,36230.21,34458.17455999999,Exceeds 99.0th percentile for this day (n=8),adidas
4548647573216189508,2025-09-04,197915,Обувь,19989.65,19989.65,17704.81553999999,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",alessio nesca
1739916987938841344,2025-09-04,198484,Смартфоны,146611.02,146611.02,99607.67283000016,Exceeds 99.0th percentile for this day (n=70),apple iphone
153135415178498816,2025-09-04,198715,Одежда,7210.379,7210.379,7078.675319999999,Exceeds 99.0th percentile for this day (n=5),armani
153134458553130756,2025-09-04,202423,Обувь,24054.89,24054.89,23716.325899999996,Exceeds 99.0th percentile for this day (n=7),crocs
1585271561336591036,2025-09-04,202796,Обувь,20144.999,20144.999,18722.661,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",decathlon
1585271561336869247,2025-09-04,203471,Товары для мытья тела,15385.468,15385.468,14721.518560000004,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",дав
2170746759837790082,2025-09-04,203798,Универсальные чистящие средства,13617.468,13617.468,12247.337500000001,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",easy clean
1585271561337032712,2025-09-04,204933,Корм для кошек,10241.323,10241.323,10221.0082,Exceeds 99.0th percentile for this day (n=5),felix (корм)
6052843423965704462,2025-09-04,206252,Одежда,13062.497,13062.497,12659.136619999996,Exceeds 99.0th percentile for this day (n=7),gloria jeans
1585271561336872859,2025-09-04,206308,Малая техника,13363.68,13363.68,12052.947899999997,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",godox
5332267584642577320,2025-09-04,206402,Смартфоны,60306.789,60306.789,57421.48361999997,Exceeds 99.0th percentile for this day (n=7),google pixel
3819059496266608833,2025-09-04,206519,Средства для мытья и ухода за руками,23014.486,23014.486,17647.928199999966,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",grass
288237581944941504,2025-09-04,206804,Крупная техника,8937.414,8937.414,8910.77865,Exceeds 99.0th percentile for this day (n=6),haier
1585271561337053502,2025-09-04,207030,Средства для волос,8039.978999999999,8039.978999999999,7980.331999999999,Exceeds 99.0th percentile for this day (n=5),head shoulders
7998399996666934086,2025-09-04,207447,Смартфоны,24249.75,24249.75,23530.22056,Exceeds 99.0th percentile for this day (n=30),honor
1585271561337001997,2025-09-04,207543,Смарт-часы и браслеты,24004.5,24004.5,23238.10336,Exceeds 99.0th percentile for this day (n=5),huawei
2892056331466722048,2025-09-04,207543,Смартфоны,13316.268,13316.268,12925.117759999997,Exceeds 99.0th percentile for this day (n=14),huawei
5332267584642577171,2025-09-04,207943,Смартфоны,37903.196,37903.196,37544.113040000004,Exceeds 99.0th percentile for this day (n=13),infinix
1585271561337020061,2025-09-04,208375,Аудиотехника,43446.24,43446.24,42108.382399999995,Exceeds 99.0th percentile for this day (n=5),jbl (аудиотехника)
576468234569918595,2025-09-04,208810,Обувь,6438.638,6438.638,6369.03845,Exceeds 99.0th percentile for this day (n=6),kari
1585271561336614914,2025-09-04,210322,Крупная техника,15678.955000000002,15678.955000000002,15438.28532,Exceeds 99.0th percentile for this day (n=9),lg
9019386599898176,2025-09-04,213474,Обувь,14333.188,14333.188,13602.164459999996,Exceeds 99.0th percentile for this day (n=14),nike
1522228170194818271,2025-09-04,213474,Одежда,12684.56,12684.56,12400.591999999999,Exceeds 99.0th percentile for this day (n=5),nike
3179555127851548354,2025-09-04,213619,Смартфоны,8866.211,8866.211,8802.628079999999,Exceeds 99.0th percentile for this day (n=5),nokia
1738403280270864769,2025-09-04,214544,Подгузники,5430.501,5430.501,5419.125550000001,Exceeds 99.0th percentile for this day (n=6),pampers
4107288419676846194,2025-09-04,215234,Смартфоны,20102.263,20102.263,18438.90213999999,Exceeds 99.0th percentile for this day (n=22),poco
2233791780476071135,2025-09-04,215274,Малая техника,23258.662,23258.662,22409.954999999998,Exceeds 99.0th percentile for this day (n=5),polaris (бытовая техника)
7782225885427882465,2025-09-04,216114,Смартфоны,32343.953999999998,32343.953999999998,29451.514499999997,Exceeds 99.0th percentile for this day (n=26),realme
1585271561336904626,2025-09-04,216181,Смартфоны,21749.718,21749.718,19979.94319000001,Exceeds 99.0th percentile for this day (n=32),redmi
6494202667536138817,2025-09-04,216798,Корм для кошек,5780.339,5780.339,5671.44296,Exceeds 99.0th percentile for this day (n=5),royal canin
1954573939019838786,2025-09-04,217082,Крупная техника,9359.782,9359.782,8802.004719999995,Exceeds 99.0th percentile for this day (n=13),samsung
8368046610810598016,2025-09-04,217082,Смартфоны,6569.914,6569.914,6381.724179999999,Exceeds 99.0th percentile for this day (n=8),samsung
2963380775332158848,2025-09-04,219362,Смартфоны,11315.976,11315.976,10962.06232,Exceeds 99.0th percentile for this day (n=9),tecno
2017617721001842121,2025-09-04,219384,Средства для волос,21830.836,21830.836,19571.809579999994,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",tefia
1585271561336869247,2025-09-04,221223,Макияж для губ,26924.569000000003,26924.569000000003,26697.250319999966,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",vivienne sabo
945767318361641418,2025-09-04,221229,Смартфоны,24549.25,24549.25,23830.078119999995,Exceeds 99.0th percentile for this day (n=7),vivo (электроника)
1585271561337032712,2025-09-04,221622,Корм для кошек,10241.323,10241.323,10069.647159999999,Exceeds 99.0th percentile for this day (n=7),whiskas
6269016405102146037,2025-09-04,221689,Крупная техника,10955.46,10955.46,10703.123439999998,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",wink
7503006943643357904,2025-09-04,221942,Малая техника,12438.188,12438.188,12166.48792,Exceeds 99.0th percentile for this day (n=5),xiaomi
360293909705804832,2025-09-04,221942,Смартфоны,34575.332,34575.332,29073.72555999999,Exceeds 99.0th percentile for this day (n=24),xiaomi
8079595734940443904,2025-09-04,222295,Одежда,7262.223,7262.223,7144.38328,Exceeds 99.0th percentile for this day (n=5),zarina
2603091666043309623,2025-09-04,234881,Товары для стирки,12886.48,12886.48,12704.69328,Exceeds 99.0th percentile for this day (n=5),персил
2171162808295697920,2025-09-04,238974,Смартфоны,35934.61,35934.61,35472.24088,Exceeds 99.0th percentile for this day (n=13),tecno spark
5034735006943,2025-09-04,240354,Детское питание,9455.222,9455.222,9387.755659999999,Exceeds 99.0th percentile for this day (n=7),фрутоняня
2233791780476071135,2025-09-04,242139,Аудиотехника,23258.662,23258.662,23044.4881,Exceeds 99.0th percentile for this day (n=16),яндекс
3747000630363940378,2025-09-04,281079,Смартфоны,69859.434,69859.434,48982.8059200001,Exceeds 99.0th percentile for this day (n=45),samsung galaxy
4548647573216189508,2025-09-04,307306,Смартфоны,19989.65,19989.65,19128.848119999995,Exceeds 99.0th percentile for this day (n=7),tecno camon
1585271561336694823,2025-09-04,311362,Смартфоны,19610.983,19610.983,19354.11058,Exceeds 99.0th percentile for this day (n=15),tecno pova
5197164996113048095,2025-09-05,197627,Обувь,8000.508,8000.508,7705.73469,Exceeds 99.0th percentile for this day (n=10),adidas
1585271561337036473,2025-09-05,198484,Смартфоны,24966.848,24966.848,22803.04768,Exceeds 99.0th percentile for this day (n=65),apple iphone
6341074104264853769,2025-09-05,200656,Малая техника,26507.978,26507.978,26082.966680000005,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",bosch
2388593940434537216,2025-09-05,203071,Крупная техника,145820.88,145820.88,140696.2444,Exceeds 99.0th percentile for this day (n=5),dexp
2233791780476071135,2025-09-05,204179,Средства для волос,48840.868,48840.868,48148.9632,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",elseve
8152806043001719616,2025-09-05,204459,Краски для волос,8355.254,8355.254,8254.468640000001,Exceeds 99.0th percentile for this day (n=5),estel
6133914376630411968,2025-09-05,204933,Корм для кошек,12210.217,12210.217,12139.59953,Exceeds 99.0th percentile for this day (n=8),felix (корм)
7576643904375722625,2025-09-05,206804,Крупная техника,17562.329999999998,17562.329999999998,17159.212919999994,Exceeds 99.0th percentile for this day (n=7),haier
2386920338217059969,2025-09-05,206887,Крупная техника,26507.978,26507.978,26375.42336,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",hansa (бытовая техника)
4035232106963127754,2025-09-05,207447,Смартфоны,18179.068,18179.068,16429.213009999985,Exceeds 99.0th percentile for this day (n=42),honor
1450170609329819785,2025-09-05,207543,Смартфоны,20376.192000000003,20376.192000000003,20007.724120000006,Exceeds 99.0th percentile for this day (n=12),huawei
